Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(kN)
"","98.1400","16.3549","1.1413"
"","98.1600","16.3583","1.1414"
"","98.1800","16.3617","1.1420"
"","98.2000","16.3651","1.1423"
"","98.2200","16.3683","1.1422"
"","98.2400","16.3716","1.1424"
"","98.2600","16.3751","1.1428"
"","98.2800","16.3782","1.1429"
"","98.3000","16.3816","1.1429"
"","98.3200","16.3850","1.1430"
"","98.3400","16.3884","1.1429"
"","98.3600","16.3916","1.1427"
"","98.3800","16.3950","1.1431"
"","98.4000","16.3984","1.1435"
"","98.4200","16.4017","1.1434"
"","98.4400","16.4050","1.1433"
"","98.4600","16.4083","1.1432"
"","98.4800","16.4118","1.1431"
"","98.5000","16.4149","1.1433"
"","98.5200","16.4184","1.1431"
"","98.5400","16.4219","1.1433"
"","98.5600","16.4251","1.1434"
"","98.5800","16.4284","1.1431"
"","98.6000","16.4318","1.1437"
"","98.6200","16.4351","1.1440"
"","98.6400","16.4383","1.1437"
"","98.6600","16.4416","1.1431"
"","98.6800","16.4449","1.1435"
"","98.7000","16.4483","1.1439"
"","98.7200","16.4516","1.1440"
"","98.7400","16.4550","1.1440"
"","98.7600","16.4584","1.1441"
"","98.7800","16.4616","1.1441"
"","98.8000","16.4651","1.1442"
"","98.8200","16.4684","1.1446"
"","98.8400","16.4718","1.1445"
"","98.8600","16.4750","1.1443"
"","98.8800","16.4784","1.1446"
"","98.9000","16.4818","1.1445"
"","98.9200","16.4850","1.1445"
"","98.9400","16.4884","1.1441"
"","98.9600","16.4918","1.1440"
"","98.9800","16.4951","1.1444"
"","99.0000","16.4983","1.1446"
"","99.0200","16.5016","1.1448"
"","99.0400","16.5051","1.1454"
"","99.0600","16.5083","1.1455"
"","99.0800","16.5116","1.1452"
"","99.1000","16.5150","1.1454"
"","99.1200","16.5184","1.1455"
"","99.1400","16.5216","1.1458"
"","99.1600","16.5250","1.1460"
"","99.1800","16.5284","1.1457"
"","99.2000","16.5317","1.1455"
"","99.2200","16.5349","1.1456"
"","99.2400","16.5383","1.1458"
"","99.2600","16.5418","1.1458"
"","99.2800","16.5449","1.1462"
"","99.3000","16.5483","1.1463"
"","99.3200","16.5517","1.1465"
"","99.3400","16.5551","1.1468"
"","99.3600","16.5582","1.1469"
"","99.3800","16.5617","1.1467"
"","99.4000","16.5651","1.1467"
"","99.4200","16.5683","1.1469"
"","99.4400","16.5716","1.1466"
"","99.4600","16.5750","1.1462"
"","99.4800","16.5784","1.1466"
"","99.5000","16.5816","1.1470"
"","99.5200","16.5850","1.1468"
"","99.5400","16.5884","1.1470"
"","99.5600","16.5917","1.1473"
"","99.5800","16.5949","1.1472"
"","99.6000","16.5983","1.1476"
"","99.6200","16.6018","1.1479"
"","99.6400","16.6049","1.1482"
"","99.6600","16.6083","1.1476"
"","99.6800","16.6118","1.1472"
"","99.7000","16.6151","1.1476"
"","99.7200","16.6183","1.1478"
"","99.7400","16.6217","1.1478"
"","99.7600","16.6251","1.1479"
"","99.7800","16.6283","1.1481"
"","99.8000","16.6316","1.1482"
"","99.8200","16.6351","1.1485"
"","99.8400","16.6384","1.1486"
"","99.8600","16.6416","1.1488"
"","99.8800","16.6450","1.1488"
"","99.9000","16.6484","1.1488"
"","99.9200","16.6517","1.1488"
"","99.9400","16.6550","1.1487"
"","99.9600","16.6584","1.1495"
"","99.9800","16.6618","1.1495"
"","100.0000","16.6649","1.1493"
"","100.0200","16.6683","1.1494"
"","100.0400","16.6717","1.1494"
"","100.0600","16.6749","1.1494"
"","100.0800","16.6783","1.1492"
"","100.1000","16.6817","1.1493"
"","100.1200","16.6851","1.1493"
"","100.1400","16.6882","1.1491"
"","100.1600","16.6917","1.1490"
"","100.1800","16.6951","1.1495"
"","100.2000","16.6984","1.1502"
"","100.2200","16.7016","1.1499"
"","100.2400","16.7051","1.1500"
"","100.2600","16.7084","1.1501"
"","100.2800","16.7116","1.1501"
"","100.3000","16.7150","1.1499"
"","100.3200","16.7184","1.1501"
"","100.3400","16.7217","1.1503"
"","100.3600","16.7249","1.1503"
"","100.3800","16.7283","1.1502"
"","100.4000","16.7317","1.1503"
"","100.4200","16.7349","1.1505"
"","100.4400","16.7383","1.1506"
"","100.4600","16.7418","1.1510"
"","100.4800","16.7451","1.1514"
"","100.5000","16.7483","1.1509"
"","100.5200","16.7518","1.1508"
"","100.5400","16.7551","1.1510"
"","100.5600","16.7583","1.1510"
"","100.5800","16.7616","1.1505"
"","100.6000","16.7650","1.1508"
"","100.6200","16.7684","1.1514"
"","100.6400","16.7716","1.1515"
"","100.6600","16.7750","1.1515"
"","100.6800","16.7784","1.1519"
"","100.7000","16.7818","1.1516"
"","100.7200","16.7849","1.1514"
"","100.7400","16.7883","1.1515"
"","100.7600","16.7917","1.1519"
"","100.7800","16.7949","1.1520"
"","100.8000","16.7983","1.1521"
"","100.8200","16.8017","1.1521"
"","100.8400","16.8051","1.1522"
"","100.8600","16.8082","1.1519"
"","100.8800","16.8116","1.1519"
"","100.9000","16.8151","1.1524"
"","100.9200","16.8183","1.1526"
"","100.9400","16.8216","1.1524"
"","100.9600","16.8250","1.1526"
"","100.9800","16.8284","1.1531"
"","101.0000","16.8316","1.1530"
"","101.0200","16.8351","1.1533"
"","101.0400","16.8384","1.1534"
"","101.0600","16.8417","1.1533"
"","101.0800","16.8449","1.1531"
"","101.1000","16.8484","1.1531"
"","101.1200","16.8518","1.1533"
"","101.1400","16.8549","1.1536"
"","101.1600","16.8583","1.1535"
"","101.1800","16.8617","1.1538"
"","101.2000","16.8651","1.1542"
"","101.2200","16.8682","1.1537"
"","101.2400","16.8717","1.1535"
"","101.2600","16.8751","1.1534"
"","101.2800","16.8783","1.1535"
"","101.3000","16.8817","1.1537"
"","101.3200","16.8851","1.1541"
"","101.3400","16.8884","1.1544"
"","101.3600","16.8916","1.1546"
"","101.3800","16.8950","1.1542"
"","101.4000","16.8984","1.1546"
"","101.4200","16.9016","1.1551"
"","101.4400","16.9049","1.1554"
"","101.4600","16.9084","1.1556"
"","101.4800","16.9118","1.1553"
"","101.5000","16.9149","1.1552"
"","101.5200","16.9184","1.1550"
"","101.5400","16.9218","1.1550"
"","101.5600","16.9250","1.1550"
"","101.5800","16.9283","1.1548"
"","101.6000","16.9317","1.1550"
"","101.6200","16.9351","1.1552"
"","101.6400","16.9382","1.1552"
"","101.6600","16.9416","1.1548"
"","101.6800","16.9451","1.1555"
"","101.7000","16.9484","1.1561"
"","101.7200","16.9516","1.1556"
"","101.7400","16.9550","1.1557"
"","101.7600","16.9584","1.1563"
"","101.7800","16.9616","1.1563"
"","101.8000","16.9650","1.1560"
"","101.8200","16.9684","1.1563"
"","101.8400","16.9718","1.1566"
"","101.8600","16.9749","1.1563"
"","101.8800","16.9783","1.1558"
"","101.9000","16.9817","1.1559"
"","101.9200","16.9849","1.1567"
"","101.9400","16.9882","1.1567"
"","101.9600","16.9916","1.1569"
"","101.9800","16.9951","1.1571"
"","102.0000","16.9983","1.1569"
"","102.0200","17.0017","1.1568"
"","102.0400","17.0051","1.1571"
"","102.0600","17.0084","1.1571"
"","102.0800","17.0117","1.1570"
"","102.1000","17.0151","1.1571"
"","102.1200","17.0185","1.1574"
"","102.1400","17.0217","1.1574"
"","102.1600","17.0251","1.1570"
"","102.1800","17.0284","1.1571"
"","102.2000","17.0318","1.1575"
"","102.2200","17.0349","1.1573"
"","102.2400","17.0384","1.1572"
"","102.2600","17.0417","1.1571"
"","102.2800","17.0450","1.1577"
"","102.3000","17.0483","1.1577"
"","102.3200","17.0518","1.1581"
"","102.3400","17.0551","1.1583"
"","102.3600","17.0583","1.1581"
"","102.3800","17.0617","1.1582"
"","102.4000","17.0651","1.1584"
"","102.4200","17.0683","1.1583"
"","102.4400","17.0716","1.1580"
"","102.4600","17.0750","1.1580"
"","102.4800","17.0784","1.1581"
"","102.5000","17.0816","1.1587"
"","102.5200","17.0850","1.1589"
"","102.5400","17.0884","1.1593"
"","102.5600","17.0917","1.1590"
"","102.5800","17.0950","1.1586"
"","102.6000","17.0984","1.1587"
"","102.6200","17.1017","1.1585"
"","102.6400","17.1049","1.1590"
"","102.6600","17.1083","1.1591"
"","102.6800","17.1117","1.1591"
"","102.7000","17.1151","1.1594"
"","102.7200","17.1183","1.1597"
"","102.7400","17.1216","1.1596"
"","102.7600","17.1251","1.1595"
"","102.7800","17.1283","1.1593"
"","102.8000","17.1316","1.1589"
"","102.8200","17.1351","1.1589"
"","102.8400","17.1384","1.1595"
"","102.8600","17.1416","1.1593"
"","102.8800","17.1451","1.1590"
"","102.9000","17.1484","1.1596"
"","102.9200","17.1517","1.1602"
"","102.9400","17.1550","1.1599"
"","102.9600","17.1584","1.1601"
"","102.9800","17.1618","1.1604"
"","103.0000","17.1649","1.1606"
"","103.0200","17.1683","1.1604"
"","103.0400","17.1717","1.1604"
"","103.0600","17.1750","1.1604"
"","103.0800","17.1783","1.1602"
"","103.1000","17.1817","1.1608"
"","103.1200","17.1851","1.1607"
"","103.1400","17.1883","1.1607"
"","103.1600","17.1917","1.1606"
"","103.1800","17.1951","1.1610"
"","103.2000","17.1984","1.1611"
"","103.2200","17.2016","1.1610"
"","103.2400","17.2050","1.1609"
"","103.2600","17.2084","1.1612"
"","103.2800","17.2116","1.1613"
"","103.3000","17.2150","1.1615"
"","103.3200","17.2184","1.1615"
"","103.3400","17.2218","1.1618"
"","103.3600","17.2249","1.1619"
"","103.3800","17.2284","1.1616"
"","103.4000","17.2318","1.1619"
"","103.4200","17.2350","1.1618"
"","103.4400","17.2383","1.1620"
"","103.4600","17.2417","1.1619"
"","103.4800","17.2451","1.1624"
"","103.5000","17.2483","1.1626"
"","103.5200","17.2516","1.1623"
"","103.5400","17.2551","1.1628"
"","103.5600","17.2583","1.1631"
"","103.5800","17.2616","1.1626"
"","103.6000","17.2650","1.1624"
"","103.6200","17.2684","1.1627"
"","103.6400","17.2716","1.1625"
"","103.6600","17.2750","1.1625"
"","103.6800","17.2784","1.1628"
"","103.7000","17.2817","1.1631"
"","103.7200","17.2850","1.1633"
"","103.7400","17.2884","1.1632"
"","103.7600","17.2917","1.1637"
"","103.7800","17.2949","1.1637"
"","103.8000","17.2983","1.1638"
"","103.8200","17.3018","1.1638"
"","103.8400","17.3051","1.1640"
"","103.8600","17.3083","1.1641"
"","103.8800","17.3117","1.1638"
"","103.9000","17.3151","1.1643"
"","103.9200","17.3183","1.1643"
"","103.9400","17.3216","1.1641"
"","103.9600","17.3251","1.1640"
"","103.9800","17.3284","1.1642"
"","104.0000","17.3316","1.1643"
"","104.0200","17.3350","1.1642"
"","104.0400","17.3384","1.1640"
"","104.0600","17.3417","1.1639"
"","104.0800","17.3449","1.1637"
"","104.1000","17.3483","1.1641"
"","104.1200","17.3517","1.1645"
"","104.1400","17.3549","1.1646"
"","104.1600","17.3583","1.1646"
"","104.1800","17.3618","1.1648"
"","104.2000","17.3651","1.1652"
"","104.2200","17.3683","1.1650"
"","104.2400","17.3717","1.1652"
"","104.2600","17.3751","1.1655"
"","104.2800","17.3783","1.1655"
"","104.3000","17.3816","1.1651"
"","104.3200","17.3850","1.1650"
"","104.3400","17.3884","1.1658"
"","104.3600","17.3916","1.1653"
"","104.3800","17.3950","1.1652"
"","104.4000","17.3984","1.1653"
"","104.4200","17.4017","1.1657"
"","104.4400","17.4050","1.1655"
"","104.4600","17.4084","1.1655"
"","104.4800","17.4118","1.1655"
"","104.5000","17.4149","1.1655"
"","104.5200","17.4184","1.1656"
"","104.5400","17.4218","1.1659"
"","104.5600","17.4250","1.1664"
"","104.5800","17.4283","1.1664"
"","104.6000","17.4317","1.1666"
"","104.6200","17.4351","1.1669"
"","104.6400","17.4383","1.1667"
"","104.6600","17.4416","1.1665"
"","104.6800","17.4451","1.1666"
"","104.7000","17.4484","1.1669"
"","104.7200","17.4516","1.1669"
"","104.7400","17.4550","1.1672"
"","104.7600","17.4585","1.1671"
"","104.7800","17.4617","1.1673"
"","104.8000","17.4651","1.1673"
"","104.8200","17.4684","1.1674"
"","104.8400","17.4718","1.1671"
"","104.8600","17.4749","1.1671"
"","104.8800","17.4783","1.1670"
"","104.9000","17.4818","1.1671"
"","104.9200","17.4849","1.1679"
"","104.9400","17.4883","1.1681"
"","104.9600","17.4917","1.1680"
"","104.9800","17.4951","1.1683"
"","105.0000","17.4983","1.1683"
"","105.0200","17.5017","1.1682"
"","105.0400","17.5051","1.1683"
"","105.0600","17.5083","1.1685"
"","105.0800","17.5116","1.1683"
"","105.1000","17.5150","1.1685"
"","105.1200","17.5184","1.1689"
"","105.1400","17.5216","1.1689"
"","105.1600","17.5250","1.1688"
"","105.1800","17.5284","1.1690"
"","105.2000","17.5318","1.1689"
"","105.2200","17.5349","1.1687"
"","105.2400","17.5384","1.1689"
"","105.2600","17.5418","1.1689"
"","105.2800","17.5449","1.1694"
"","105.3000","17.5483","1.1693"
"","105.3200","17.5518","1.1691"
"","105.3400","17.5551","1.1694"
"","105.3600","17.5583","1.1695"
"","105.3800","17.5617","1.1695"
"","105.4000","17.5651","1.1697"
"","105.4200","17.5682","1.1697"
"","105.4400","17.5716","1.1692"
"","105.4600","17.5750","1.1695"
"","105.4800","17.5784","1.1700"
"","105.5000","17.5816","1.1700"
"","105.5200","17.5850","1.1697"
"","105.5400","17.5884","1.1703"
"","105.5600","17.5918","1.1705"
"","105.5800","17.5950","1.1700"
"","105.6000","17.5984","1.1699"
"","105.6200","17.6018","1.1700"
"","105.6400","17.6049","1.1703"
"","105.6600","17.6083","1.1702"
"","105.6800","17.6117","1.1705"
"","105.7000","17.6151","1.1710"
"","105.7200","17.6182","1.1710"
"","105.7400","17.6217","1.1710"
"","105.7600","17.6251","1.1709"
"","105.7800","17.6283","1.1708"
"","105.8000","17.6316","1.1709"
"","105.8200","17.6351","1.1711"
"","105.8400","17.6384","1.1711"
"","105.8600","17.6416","1.1711"
"","105.8800","17.6450","1.1715"
"","105.9000","17.6484","1.1718"
"","105.9200","17.6516","1.1718"
"","105.9400","17.6550","1.1716"
"","105.9600","17.6584","1.1716"
"","105.9800","17.6618","1.1716"
"","106.0000","17.6649","1.1718"
"","106.0200","17.6683","1.1722"
"","106.0400","17.6717","1.1727"
"","106.0600","17.6750","1.1726"
"","106.0800","17.6783","1.1724"
"","106.1000","17.6817","1.1726"
"","106.1200","17.6851","1.1730"
"","106.1400","17.6883","1.1729"
"","106.1600","17.6916","1.1726"
"","106.1800","17.6951","1.1725"
"","106.2000","17.6984","1.1730"
"","106.2200","17.7016","1.1731"
"","106.2400","17.7050","1.1727"
"","106.2600","17.7084","1.1732"
"","106.2800","17.7116","1.1734"
"","106.3000","17.7151","1.1733"
"","106.3200","17.7184","1.1732"
"","106.3400","17.7218","1.1735"
"","106.3600","17.7249","1.1734"
"","106.3800","17.7284","1.1734"
"","106.4000","17.7318","1.1736"
"","106.4200","17.7350","1.1739"
"","106.4400","17.7383","1.1738"
"","106.4600","17.7418","1.1737"
"","106.4800","17.7451","1.1741"
"","106.5000","17.7483","1.1741"
"","106.5200","17.7516","1.1740"
"","106.5400","17.7550","1.1744"
"","106.5600","17.7583","1.1745"
"","106.5800","17.7616","1.1742"
"","106.6000","17.7650","1.1744"
"","106.6200","17.7684","1.1746"
"","106.6400","17.7716","1.1744"
"","106.6600","17.7751","1.1743"
"","106.6800","17.7784","1.1747"
"","106.7000","17.7818","1.1750"
"","106.7200","17.7849","1.1747"
"","106.7400","17.7883","1.1749"
"","106.7600","17.7918","1.1750"
"","106.7800","17.7949","1.1750"
"","106.8000","17.7982","1.1751"
"","106.8200","17.8017","1.1753"
"","106.8400","17.8051","1.1758"
"","106.8600","17.8083","1.1758"
"","106.8800","17.8116","1.1753"
"","106.9000","17.8151","1.1754"
"","106.9200","17.8183","1.1752"
"","106.9400","17.8216","1.1750"
"","106.9600","17.8250","1.1753"
"","106.9800","17.8284","1.1757"
"","107.0000","17.8316","1.1761"
"","107.0200","17.8349","1.1764"
"","107.0400","17.8384","1.1769"
"","107.0600","17.8417","1.1768"
"","107.0800","17.8449","1.1764"
"","107.1000","17.8483","1.1762"
"","107.1200","17.8518","1.1760"
"","107.1400","17.8549","1.1765"
"","107.1600","17.8583","1.1765"
"","107.1800","17.8617","1.1765"
"","107.2000","17.8651","1.1771"
"","107.2200","17.8682","1.1769"
"","107.2400","17.8716","1.1770"
"","107.2600","17.8751","1.1771"
"","107.2800","17.8783","1.1775"
"","107.3000","17.8816","1.1776"
"","107.3200","17.8850","1.1773"
"","107.3400","17.8884","1.1773"
"","107.3600","17.8916","1.1771"
"","107.3800","17.8950","1.1772"
"","107.4000","17.8984","1.1777"
"","107.4200","17.9017","1.1780"
"","107.4400","17.9050","1.1778"
"","107.4600","17.9084","1.1774"
"","107.4800","17.9118","1.1778"
"","107.5000","17.9149","1.1784"
"","107.5200","17.9183","1.1785"
"","107.5400","17.9217","1.1784"
"","107.5600","17.9250","1.1783"
"","107.5800","17.9283","1.1787"
"","107.6000","17.9317","1.1788"
"","107.6200","17.9351","1.1788"
"","107.6400","17.9383","1.1791"
"","107.6600","17.9416","1.1792"
"","107.6800","17.9451","1.1794"
"","107.7000","17.9484","1.1796"
"","107.7200","17.9516","1.1793"
"","107.7400","17.9551","1.1792"
"","107.7600","17.9585","1.1790"
"","107.7800","17.9616","1.1791"
"","107.8000","17.9651","1.1787"
"","107.8200","17.9684","1.1792"
"","107.8400","17.9718","1.1793"
"","107.8600","17.9749","1.1794"
"","107.8800","17.9783","1.1792"
"","107.9000","17.9818","1.1793"
"","107.9200","17.9849","1.1797"
"","107.9400","17.9883","1.1796"
"","107.9600","17.9918","1.1795"
"","107.9800","17.9951","1.1795"
"","108.0000","17.9983","1.1795"
"","108.0200","18.0017","1.1799"
"","108.0400","18.0051","1.1802"
"","108.0600","18.0084","1.1803"
"","108.0800","18.0116","1.1798"
"","108.1000","18.0150","1.1800"
"","108.1200","18.0184","1.1807"
"","108.1400","18.0216","1.1806"
"","108.1600","18.0249","1.1803"
"","108.1800","18.0284","1.1803"
"","108.2000","18.0317","1.1806"
"","108.2200","18.0350","1.1810"
"","108.2400","18.0384","1.1810"
"","108.2600","18.0418","1.1810"
"","108.2800","18.0449","1.1814"
"","108.3000","18.0483","1.1813"
"","108.3200","18.0517","1.1813"
"","108.3400","18.0551","1.1816"
"","108.3600","18.0583","1.1819"
"","108.3800","18.0616","1.1817"
"","108.4000","18.0651","1.1821"
"","108.4200","18.0683","1.1825"
"","108.4400","18.0716","1.1822"
"","108.4600","18.0751","1.1819"
"","108.4800","18.0784","1.1821"
"","108.5000","18.0816","1.1823"
"","108.5200","18.0850","1.1821"
"","108.5400","18.0884","1.1823"
"","108.5600","18.0917","1.1826"
"","108.5800","18.0949","1.1825"
"","108.6000","18.0983","1.1825"
"","108.6200","18.1017","1.1827"
"","108.6400","18.1048","1.1830"
"","108.6600","18.1082","1.1826"
"","108.6800","18.1116","1.1825"
"","108.7000","18.1150","1.1833"
"","108.7200","18.1183","1.1833"
"","108.7400","18.1217","1.1831"
"","108.7600","18.1251","1.1831"
"","108.7800","18.1283","1.1833"
"","108.8000","18.1316","1.1830"
"","108.8200","18.1350","1.1832"
"","108.8400","18.1384","1.1838"
"","108.8600","18.1416","1.1839"
"","108.8800","18.1450","1.1837"
"","108.9000","18.1484","1.1839"
"","108.9200","18.1517","1.1841"
"","108.9400","18.1550","1.1838"
"","108.9600","18.1584","1.1841"
"","108.9800","18.1618","1.1843"
"","109.0000","18.1649","1.1844"
"","109.0200","18.1683","1.1844"
"","109.0400","18.1717","1.1845"
"","109.0600","18.1750","1.1841"
"","109.0800","18.1783","1.1838"
"","109.1000","18.1817","1.1841"
"","109.1200","18.1851","1.1845"
"","109.1400","18.1882","1.1846"
"","109.1600","18.1916","1.1845"
"","109.1800","18.1951","1.1848"
"","109.2000","18.1984","1.1852"
"","109.2200","18.2016","1.1852"
"","109.2400","18.2051","1.1853"
"","109.2600","18.2084","1.1855"
"","109.2800","18.2117","1.1857"
"","109.3000","18.2151","1.1857"
"","109.3200","18.2184","1.1856"
"","109.3400","18.2218","1.1858"
"","109.3600","18.2249","1.1855"
"","109.3800","18.2283","1.1855"
"","109.4000","18.2318","1.1857"
"","109.4200","18.2349","1.1861"
"","109.4400","18.2383","1.1861"
"","109.4600","18.2417","1.1861"
"","109.4800","18.2451","1.1863"
"","109.5000","18.2482","1.1865"
"","109.5200","18.2516","1.1862"
"","109.5400","18.2551","1.1866"
"","109.5600","18.2583","1.1868"
"","109.5800","18.2616","1.1864"
"","109.6000","18.2651","1.1865"
"","109.6200","18.2684","1.1864"
"","109.6400","18.2716","1.1865"
"","109.6600","18.2750","1.1865"
"","109.6800","18.2784","1.1868"
"","109.7000","18.2817","1.1871"
"","109.7200","18.2849","1.1871"
"","109.7400","18.2883","1.1872"
"","109.7600","18.2918","1.1876"
"","109.7800","18.2949","1.1878"
"","109.8000","18.2983","1.1874"
"","109.8200","18.3018","1.1879"
"","109.8400","18.3051","1.1879"
"","109.8600","18.3083","1.1880"
"","109.8800","18.3117","1.1876"
"","109.9000","18.3151","1.1874"
"","109.9200","18.3183","1.1880"
"","109.9400","18.3216","1.1880"
"","109.9600","18.3250","1.1883"
"","109.9800","18.3284","1.1883"
"","110.0000","18.3316","1.1881"
"","110.0200","18.3350","1.1881"
"","110.0400","18.3384","1.1886"
"","110.0600","18.3417","1.1887"
"","110.0800","18.3450","1.1887"
"","110.1000","18.3484","1.1885"
"","110.1200","18.3518","1.1888"
"","110.1400","18.3549","1.1889"
"","110.1600","18.3583","1.1892"
"","110.1800","18.3617","1.1892"
"","110.2000","18.3651","1.1890"
"","110.2200","18.3683","1.1891"
"","110.2400","18.3716","1.1892"
"","110.2600","18.3751","1.1892"
"","110.2800","18.3783","1.1892"
"","110.3000","18.3816","1.1893"
"","110.3200","18.3851","1.1895"
"","110.3400","18.3884","1.1895"
"","110.3600","18.3916","1.1892"
"","110.3800","18.3951","1.1893"
"","110.4000","18.3984","1.1897"
"","110.4200","18.4017","1.1902"
"","110.4400","18.4049","1.1902"
"","110.4600","18.4083","1.1901"
"","110.4800","18.4117","1.1904"
"","110.5000","18.4149","1.1903"
"","110.5200","18.4184","1.1901"
"","110.5400","18.4218","1.1904"
"","110.5600","18.4251","1.1906"
"","110.5800","18.4283","1.1906"
"","110.6000","18.4317","1.1912"
"","110.6200","18.4351","1.1913"
"","110.6400","18.4383","1.1915"
"","110.6600","18.4417","1.1912"
"","110.6800","18.4451","1.1911"
"","110.7000","18.4483","1.1912"
"","110.7200","18.4516","1.1909"
"","110.7400","18.4550","1.1909"
"","110.7600","18.4584","1.1911"
"","110.7800","18.4616","1.1915"
"","110.8000","18.4650","1.1915"
"","110.8200","18.4684","1.1917"
"","110.8400","18.4718","1.1918"
"","110.8600","18.4750","1.1918"
"","110.8800","18.4784","1.1920"
"","110.9000","18.4818","1.1922"
"","110.9200","18.4849","1.1926"
"","110.9400","18.4883","1.1920"
"","110.9600","18.4917","1.1917"
"","110.9800","18.4951","1.1923"
"","111.0000","18.4982","1.1927"
"","111.0200","18.5016","1.1930"
"","111.0400","18.5051","1.1932"
"","111.0600","18.5083","1.1930"
"","111.0800","18.5116","1.1926"
"","111.1000","18.5150","1.1931"
"","111.1200","18.5184","1.1932"
"","111.1400","18.5216","1.1931"
"","111.1600","18.5250","1.1927"
"","111.1800","18.5284","1.1928"
"","111.2000","18.5317","1.1930"
"","111.2200","18.5349","1.1932"
"","111.2400","18.5383","1.1931"
"","111.2600","18.5417","1.1932"
"","111.2800","18.5449","1.1932"
"","111.3000","18.5483","1.1933"
"","111.3200","18.5517","1.1935"
"","111.3400","18.5551","1.1939"
"","111.3600","18.5583","1.1939"
"","111.3800","18.5617","1.1938"
"","111.4000","18.5651","1.1940"
"","111.4200","18.5683","1.1941"
"","111.4400","18.5716","1.1942"
"","111.4600","18.5750","1.1942"
"","111.4800","18.5784","1.1942"
"","111.5000","18.5816","1.1941"
"","111.5200","18.5850","1.1943"
"","111.5400","18.5884","1.1949"
"","111.5600","18.5918","1.1951"
"","111.5800","18.5950","1.1946"
"","111.6000","18.5984","1.1948"
"","111.6200","18.6018","1.1951"
"","111.6400","18.6050","1.1956"
"","111.6600","18.6084","1.1954"
"","111.6800","18.6118","1.1952"
"","111.7000","18.6151","1.1954"
"","111.7200","18.6182","1.1957"
"","111.7400","18.6217","1.1954"
"","111.7600","18.6251","1.1955"
"","111.7800","18.6283","1.1957"
"","111.8000","18.6316","1.1957"
"","111.8200","18.6350","1.1957"
"","111.8400","18.6384","1.1960"
"","111.8600","18.6416","1.1959"
"","111.8800","18.6450","1.1964"
"","111.9000","18.6484","1.1964"
"","111.9200","18.6517","1.1962"
"","111.9400","18.6550","1.1960"
"","111.9600","18.6584","1.1960"
"","111.9800","18.6618","1.1961"
"","112.0000","18.6649","1.1965"
"","112.0200","18.6683","1.1965"
"","112.0400","18.6717","1.1966"
"","112.0600","18.6749","1.1967"
"","112.0800","18.6783","1.1967"
"","112.1000","18.6816","1.1967"
"","112.1200","18.6851","1.1975"
"","112.1400","18.6882","1.1977"
"","112.1600","18.6917","1.1969"
"","112.1800","18.6951","1.1970"
"","112.2000","18.6984","1.1972"
"","112.2200","18.7016","1.1973"
"","112.2400","18.7050","1.1979"
"","112.2600","18.7084","1.1978"
"","112.2800","18.7116","1.1979"
"","112.3000","18.7150","1.1978"
"","112.3200","18.7184","1.1981"
"","112.3400","18.7217","1.1982"
"","112.3600","18.7249","1.1980"
"","112.3800","18.7283","1.1980"
"","112.4000","18.7318","1.1979"
"","112.4200","18.7349","1.1979"
"","112.4400","18.7383","1.1976"
"","112.4600","18.7417","1.1980"
"","112.4800","18.7451","1.1986"
"","112.5000","18.7483","1.1986"
"","112.5200","18.7517","1.1986"
"","112.5400","18.7551","1.1988"
"","112.5600","18.7583","1.1988"
"","112.5800","18.7616","1.1986"
"","112.6000","18.7650","1.1988"
"","112.6200","18.7684","1.1990"
"","112.6400","18.7716","1.1988"
"","112.6600","18.7749","1.1988"
"","112.6800","18.7784","1.1992"
"","112.7000","18.7817","1.1995"
"","112.7200","18.7849","1.1996"
"","112.7400","18.7884","1.1995"
"","112.7600","18.7918","1.1996"
"","112.7800","18.7949","1.1998"
"","112.8000","18.7983","1.1997"
"","112.8200","18.8017","1.1996"
"","112.8400","18.8051","1.2000"
"","112.8600","18.8082","1.1998"
"","112.8800","18.8116","1.2001"
"","112.9000","18.8151","1.2004"
"","112.9200","18.8183","1.2007"
"","112.9400","18.8216","1.2005"
"","112.9600","18.8250","1.2004"
"","112.9800","18.8284","1.2006"
"","113.0000","18.8316","1.2008"
"","113.0200","18.8350","1.2011"
"","113.0400","18.8385","1.2013"
"","113.0600","18.8418","1.2013"
"","113.0800","18.8449","1.2007"
"","113.1000","18.8484","1.2009"
"","113.1200","18.8518","1.2012"
"","113.1400","18.8549","1.2015"
"","113.1600","18.8582","1.2009"
"","113.1800","18.8617","1.2011"
"","113.2000","18.8651","1.2017"
"","113.2200","18.8682","1.2014"
"","113.2400","18.8716","1.2011"
"","113.2600","18.8751","1.2013"
"","113.2800","18.8783","1.2020"
"","113.3000","18.8816","1.2021"
"","113.3200","18.8851","1.2023"
"","113.3400","18.8884","1.2024"
"","113.3600","18.8916","1.2021"
"","113.3800","18.8950","1.2019"
"","113.4000","18.8984","1.2023"
"","113.4200","18.9016","1.2027"
"","113.4400","18.9049","1.2023"
"","113.4600","18.9083","1.2025"
"","113.4800","18.9118","1.2026"
"","113.5000","18.9149","1.2025"
"","113.5200","18.9183","1.2025"
"","113.5400","18.9218","1.2024"
"","113.5600","18.9250","1.2030"
"","113.5800","18.9283","1.2031"
"","113.6000","18.9317","1.2031"
"","113.6200","18.9351","1.2031"
